Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-2657525-crna.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-2657525-crna
At line 2 ROWS
At line 346 COLUMNS
At line 2071 RHS
At line 2144 BOUNDS
At line 2658 ENDATA
Problem neos-2657525-crna has 342 rows, 524 columns and 1690 elements
Coin0008I neos-2657525-crna read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 0.007514 seconds
Cgl0004I processed model has 256 rows, 436 columns (436 integer (121 of which binary)) and 1474 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.056%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0031I 6 added rows had average density of 76.333333
Cbc0013I At root node, 6 cuts changed objective from 0 to 0 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 2 row cuts average 15.0 elements, 0 column cuts (0 active)  in 0.140 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 58 row cuts average 275.3 elements, 0 column cuts (0 active)  in 0.130 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.027 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.004 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 13 row cuts average 16.0 elements, 0 column cuts (0 active)  in 0.015 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.025 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 81 row cuts average 86.6 elements, 0 column cuts (0 active)  in 0.069 seconds - new frequency is -100
Cbc0010I After 1 nodes, 2 on tree, 1e+50 best solution, best possible 0 (0.71 seconds)
Cbc0010I After 1621859 nodes, 48119 on tree, 7.2305316 best solution, best possible 0 (8475.79 seconds)
Cbc0010I After 1622064 nodes, 48118 on tree, 7.2305316 best solution, best possible 0 (8476.51 seconds)
Cbc0010I After 1622264 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8477.21 seconds)
Cbc0010I After 1622473 nodes, 48102 on tree, 7.2305316 best solution, best possible 0 (8477.94 seconds)
Cbc0010I After 1622587 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8478.65 seconds)
Cbc0010I After 1622709 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8479.35 seconds)
Cbc0010I After 1622921 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8480.06 seconds)
Cbc0010I After 1623106 nodes, 48118 on tree, 7.2305316 best solution, best possible 0 (8480.77 seconds)
Cbc0010I After 1623353 nodes, 48115 on tree, 7.2305316 best solution, best possible 0 (8481.47 seconds)
Cbc0010I After 1623530 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8482.19 seconds)
Cbc0010I After 1623816 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8482.98 seconds)
Cbc0010I After 1624012 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8483.68 seconds)
Cbc0010I After 1624259 nodes, 48121 on tree, 7.2305316 best solution, best possible 0 (8484.39 seconds)
Cbc0010I After 1624497 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8485.11 seconds)
Cbc0010I After 1624623 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8485.83 seconds)
Cbc0010I After 1624693 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8486.54 seconds)
Cbc0010I After 1624808 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8487.28 seconds)
Cbc0010I After 1624967 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8487.98 seconds)
Cbc0010I After 1625072 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8488.72 seconds)
Cbc0010I After 1625105 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8489.43 seconds)
Cbc0010I After 1625251 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8490.14 seconds)
Cbc0010I After 1625462 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8490.84 seconds)
Cbc0010I After 1625691 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8491.56 seconds)
Cbc0010I After 1625929 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8492.27 seconds)
Cbc0010I After 1626095 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8492.98 seconds)
Cbc0010I After 1626181 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8493.70 seconds)
Cbc0010I After 1626325 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8494.41 seconds)
Cbc0010I After 1626427 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8495.11 seconds)
Cbc0010I After 1626594 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8495.82 seconds)
Cbc0010I After 1626639 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8496.56 seconds)
Cbc0010I After 1626795 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8497.27 seconds)
Cbc0010I After 1626972 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8498.16 seconds)
Cbc0010I After 1627137 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8498.87 seconds)
Cbc0010I After 1627261 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8499.58 seconds)
Cbc0010I After 1627444 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8500.28 seconds)
Cbc0010I After 1627568 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8501.02 seconds)
Cbc0010I After 1627705 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8501.72 seconds)
Cbc0010I After 1627822 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8502.43 seconds)
Cbc0010I After 1627959 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8503.15 seconds)
Cbc0010I After 1628131 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8503.96 seconds)
Cbc0010I After 1628293 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8504.68 seconds)
Cbc0010I After 1628366 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8505.39 seconds)
Cbc0010I After 1628450 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8506.11 seconds)
Cbc0010I After 1628534 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8506.82 seconds)
Cbc0010I After 1628595 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8507.54 seconds)
Cbc0010I After 1628651 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8508.24 seconds)
Cbc0010I After 1628722 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8508.95 seconds)
Cbc0010I After 1628860 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8509.66 seconds)
Cbc0010I After 1629061 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8510.37 seconds)
Cbc0010I After 1629195 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8511.08 seconds)
Cbc0010I After 1629332 nodes, 48115 on tree, 7.2305316 best solution, best possible 0 (8511.79 seconds)
Cbc0010I After 1629411 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8512.50 seconds)
Cbc0010I After 1629612 nodes, 48109 on tree, 7.2305316 best solution, best possible 0 (8513.20 seconds)
Cbc0010I After 1629904 nodes, 48124 on tree, 7.2305316 best solution, best possible 0 (8513.91 seconds)
Cbc0010I After 1630084 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8514.69 seconds)
Cbc0010I After 1630282 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8515.40 seconds)
Cbc0010I After 1630603 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8516.11 seconds)
Cbc0010I After 1630870 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8516.81 seconds)
Cbc0010I After 1631136 nodes, 48119 on tree, 7.2305316 best solution, best possible 0 (8517.56 seconds)
Cbc0010I After 1631322 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8518.27 seconds)
Cbc0010I After 1631621 nodes, 48117 on tree, 7.2305316 best solution, best possible 0 (8518.97 seconds)
Cbc0010I After 1632060 nodes, 48120 on tree, 7.2305316 best solution, best possible 0 (8519.68 seconds)
Cbc0010I After 1632305 nodes, 48122 on tree, 7.2305316 best solution, best possible 0 (8520.39 seconds)
Cbc0010I After 1632495 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8521.84 seconds)
Cbc0010I After 1632656 nodes, 48126 on tree, 7.2305316 best solution, best possible 0 (8522.54 seconds)
Cbc0010I After 1632968 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8523.25 seconds)
Cbc0010I After 1633226 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8523.96 seconds)
Cbc0010I After 1633506 nodes, 48127 on tree, 7.2305316 best solution, best possible 0 (8524.67 seconds)
Cbc0010I After 1633767 nodes, 48114 on tree, 7.2305316 best solution, best possible 0 (8525.38 seconds)
Cbc0010I After 1633971 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8526.09 seconds)
Cbc0010I After 1634119 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8526.80 seconds)
Cbc0010I After 1634349 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8527.51 seconds)
Cbc0010I After 1634533 nodes, 48102 on tree, 7.2305316 best solution, best possible 0 (8528.21 seconds)
Cbc0010I After 1634705 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8528.92 seconds)
Cbc0010I After 1634798 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8529.64 seconds)
Cbc0010I After 1634892 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8530.35 seconds)
Cbc0010I After 1634973 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8531.06 seconds)
Cbc0010I After 1635197 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8531.78 seconds)
Cbc0010I After 1635440 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8532.49 seconds)
Cbc0010I After 1635580 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8533.19 seconds)
Cbc0010I After 1635763 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8533.92 seconds)
Cbc0010I After 1635832 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8534.91 seconds)
Cbc0010I After 1635973 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8535.65 seconds)
Cbc0010I After 1636145 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8536.36 seconds)
Cbc0010I After 1636295 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8537.08 seconds)
Cbc0010I After 1636354 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8537.84 seconds)
Cbc0010I After 1636405 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8538.56 seconds)
Cbc0010I After 1636496 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8539.36 seconds)
Cbc0010I After 1636557 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8540.09 seconds)
Cbc0010I After 1636675 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8540.80 seconds)
Cbc0010I After 1636755 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8541.51 seconds)
Cbc0010I After 1636885 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8542.22 seconds)
Cbc0010I After 1636947 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8542.93 seconds)
Cbc0010I After 1636998 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8543.66 seconds)
Cbc0010I After 1637093 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8544.37 seconds)
Cbc0010I After 1637189 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8545.09 seconds)
Cbc0010I After 1637259 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8545.80 seconds)
Cbc0010I After 1637291 nodes, 48102 on tree, 7.2305316 best solution, best possible 0 (8546.51 seconds)
Cbc0010I After 1637373 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8547.22 seconds)
Cbc0010I After 1637474 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8547.92 seconds)
Cbc0010I After 1637658 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8548.63 seconds)
Cbc0010I After 1637736 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8549.42 seconds)
Cbc0010I After 1637801 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8550.14 seconds)
Cbc0010I After 1637878 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8550.85 seconds)
Cbc0010I After 1637984 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8551.56 seconds)
Cbc0010I After 1638067 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8552.27 seconds)
Cbc0010I After 1638182 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8553.04 seconds)
Cbc0010I After 1638380 nodes, 48109 on tree, 7.2305316 best solution, best possible 0 (8553.75 seconds)
Cbc0010I After 1638560 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8554.57 seconds)
Cbc0010I After 1638714 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8555.28 seconds)
Cbc0010I After 1638843 nodes, 48115 on tree, 7.2305316 best solution, best possible 0 (8555.99 seconds)
Cbc0010I After 1639010 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8556.75 seconds)
Cbc0010I After 1639146 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8557.48 seconds)
Cbc0010I After 1639267 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8558.19 seconds)
Cbc0010I After 1639397 nodes, 48114 on tree, 7.2305316 best solution, best possible 0 (8558.91 seconds)
Cbc0010I After 1639521 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8559.62 seconds)
Cbc0010I After 1639651 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8560.45 seconds)
Cbc0010I After 1639738 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8561.16 seconds)
Cbc0010I After 1639786 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8561.91 seconds)
Cbc0010I After 1639905 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8562.63 seconds)
Cbc0010I After 1640053 nodes, 48109 on tree, 7.2305316 best solution, best possible 0 (8563.34 seconds)
Cbc0010I After 1640114 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8564.12 seconds)
Cbc0010I After 1640230 nodes, 48122 on tree, 7.2305316 best solution, best possible 0 (8564.83 seconds)
Cbc0010I After 1640334 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8565.55 seconds)
Cbc0010I After 1640477 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8566.25 seconds)
Cbc0010I After 1640588 nodes, 48114 on tree, 7.2305316 best solution, best possible 0 (8567.04 seconds)
Cbc0010I After 1640671 nodes, 48115 on tree, 7.2305316 best solution, best possible 0 (8567.82 seconds)
Cbc0010I After 1640770 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8568.52 seconds)
Cbc0010I After 1640921 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8573.73 seconds)
Cbc0010I After 1641071 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8574.48 seconds)
Cbc0010I After 1641201 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8575.20 seconds)
Cbc0010I After 1641288 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8576.00 seconds)
Cbc0010I After 1641458 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8576.70 seconds)
Cbc0010I After 1641631 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8577.42 seconds)
Cbc0010I After 1641736 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8578.24 seconds)
Cbc0010I After 1641837 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8578.96 seconds)
Cbc0010I After 1641906 nodes, 48104 on tree, 7.2305316 best solution, best possible 0 (8586.67 seconds)
Cbc0010I After 1642028 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8587.47 seconds)
Cbc0010I After 1642216 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (8588.24 seconds)
Cbc0010I After 1642428 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8588.95 seconds)
Cbc0010I After 1642637 nodes, 48120 on tree, 7.2305316 best solution, best possible 0 (8589.65 seconds)
Cbc0010I After 1642965 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8590.36 seconds)
Cbc0010I After 1643078 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8591.07 seconds)
Cbc0010I After 1643233 nodes, 48103 on tree, 7.2305316 best solution, best possible 0 (8591.78 seconds)
Cbc0010I After 1643392 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8592.49 seconds)
Cbc0010I After 1643480 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (8593.50 seconds)
Cbc0010I After 1643574 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8594.21 seconds)
Cbc0010I After 1643748 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8594.93 seconds)
Cbc0010I After 1643903 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8595.63 seconds)
Cbc0010I After 1643979 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8597.23 seconds)
Cbc0010I After 1644127 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8597.96 seconds)
Cbc0010I After 1644338 nodes, 48119 on tree, 7.2305316 best solution, best possible 0 (8598.68 seconds)
Cbc0010I After 1644569 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8599.39 seconds)
Cbc0010I After 1644717 nodes, 48114 on tree, 7.2305316 best solution, best possible 0 (8600.10 seconds)
Cbc0010I After 1644873 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8600.80 seconds)
Cbc0010I After 1644995 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8601.58 seconds)
Cbc0010I After 1645083 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (8602.29 seconds)
Cbc0010I After 1645283 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8603.00 seconds)
Cbc0010I After 1645473 nodes, 48110 on tree, 7.2305316 best solution, best possible 0 (8603.72 seconds)
Cbc0010I After 1645642 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (8604.42 seconds)
Cbc0010I After 1645843 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8605.13 seconds)
Cbc0010I After 1646034 nodes, 48120 on tree, 7.2305316 best solution, best possible 0 (8605.84 seconds)
Cbc0010I After 1646215 nodes, 48115 on tree, 7.2305316 best solution, best possible 0 (8606.55 seconds)
Cbc0010I After 1646422 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8607.26 seconds)
Cbc0010I After 1646513 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8608.30 seconds)
Cbc0010I After 1646657 nodes, 48113 on tree, 7.2305316 best solution, best possible 0 (8609.01 seconds)
Cbc0010I After 1646840 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8609.79 seconds)
Cbc0010I After 1647020 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8610.50 seconds)
Cbc0010I After 1647261 nodes, 48124 on tree, 7.2305316 best solution, best possible 0 (8611.21 seconds)
Cbc0010I After 1647410 nodes, 48117 on tree, 7.2305316 best solution, best possible 0 (8611.91 seconds)
Cbc0010I After 1647454 nodes, 48114 on tree, 7.2305316 best solution, best possible 0 (8618.01 seconds)
Cbc0010I After 1647649 nodes, 48123 on tree, 7.2305316 best solution, best possible 0 (8618.72 seconds)
Cbc0010I After 1647783 nodes, 48119 on tree, 7.2305316 best solution, best possible 0 (8619.46 seconds)
Cbc0010I After 1647984 nodes, 48121 on tree, 7.2305316 best solution, best possible 0 (8620.16 seconds)
Cbc0010I After 1648115 nodes, 48120 on tree, 7.2305316 best solution, best possible 0 (8620.87 seconds)
Cbc0010I After 1648290 nodes, 48120 on tree, 7.2305316 best solution, best possible 0 (8621.58 seconds)
Cbc0010I After 1648457 nodes, 48126 on tree, 7.2305316 best solution, best possible 0 (8622.29 seconds)
Cbc0010I After 1648582 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (8623.00 seconds)
Cbc0010I After 1648695 nodes, 48124 on tree, 7.2305316 best solution, best possible 0 (8623.70 seconds)
Cbc0010I After 1648861 nodes, 48126 on tree, 7.2305316 best solution, best possible 0 (8624.41 seconds)
Cbc0010I After 1649002 nodes, 48128 on tree, 7.2305316 best solution, best possible 0 (8625.12 seconds)
Cbc0010I After 1649163 nodes, 48117 on tree, 7.2305316 best solution, best possible 0 (8625.84 seconds)
Cbc0010I After 1649404 nodes, 48119 on tree, 7.2305316 best solution, best possible 0 (8626.55 seconds)
Cbc0010I After 1649545 nodes, 48118 on tree, 7.2305316 best solution, best possible 0 (8627.26 seconds)
Cbc0010I After 1649695 nodes, 48117 on tree, 7.2305316 best solution, best possible 0 (8627.96 seconds)
Cbc0010I After 1649897 nodes, 48112 on tree, 7.2305316 best solution, best possible 0 (8628.67 seconds)
Cbc0010I After 1650085 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (8629.38 seconds)
Cbc0010I After 1650224 nodes, 48115 on tree, 7.2305316 best solution, best possible 0 (8630.09 seconds)
Cbc0010I After 1650496 nodes, 48119 on tree, 7.2305316 best solution, best possible 0 (8630.80 seconds)
