Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos5.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos5.txt -quit (default strategy 1)
At line 1 NAME          neos5
At line 2 ROWS
At line 67 COLUMNS
At line 1141 RHS
At line 1174 BOUNDS
At line 1238 ENDATA
Problem neos5 has 63 rows, 63 columns and 2016 elements
Coin0008I neos5 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 13 - 0.007764 seconds
Cgl0004I processed model has 63 rows, 63 columns (53 integer (53 of which binary)) and 2016 elements
Coin3009W Conflict graph built in 0.000 seconds, density: 0.662%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 35 integers unsatisfied sum - 12.75
Cbc0038I Pass   1: suminf.    1.50000 (3) obj. 18.5 iterations 96
Cbc0038I Pass   2: suminf.    1.50000 (3) obj. 18.5 iterations 0
Cbc0038I Solution found of 20
Cbc0038I Relaxing continuous gives 19.5
Cbc0038I Before mini branch and bound, 13 integers at bound fixed and 1 continuous
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 49 columns
Cbc0038I Mini branch and bound improved solution from 19.5 to 15.5 (0.39 seconds)
Cbc0038I Round again with cutoff of 15.2499
Cbc0038I Pass   3: suminf.    3.00018 (13) obj. 15.2499 iterations 18
Cbc0038I Pass   4: suminf.    1.00000 (4) obj. 15.2499 iterations 19
Cbc0038I Pass   5: suminf.    0.75009 (4) obj. 15.2499 iterations 12
Cbc0038I Pass   6: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass   7: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass   8: suminf.    1.24973 (4) obj. 15.2499 iterations 22
Cbc0038I Pass   9: suminf.    0.87514 (3) obj. 15.2499 iterations 3
Cbc0038I Pass  10: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  11: suminf.    1.24973 (6) obj. 15.2499 iterations 21
Cbc0038I Pass  12: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  13: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  14: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  15: suminf.    1.24973 (4) obj. 15.2499 iterations 26
Cbc0038I Pass  16: suminf.    0.87514 (3) obj. 15.2499 iterations 4
Cbc0038I Pass  17: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  18: suminf.    1.24973 (6) obj. 15.2499 iterations 22
Cbc0038I Pass  19: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  20: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  21: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  22: suminf.    1.24973 (4) obj. 15.2499 iterations 22
Cbc0038I Pass  23: suminf.    0.87514 (3) obj. 15.2499 iterations 3
Cbc0038I Pass  24: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  25: suminf.    1.24973 (6) obj. 15.2499 iterations 21
Cbc0038I Pass  26: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  27: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  28: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  29: suminf.    1.24973 (4) obj. 15.2499 iterations 23
Cbc0038I Pass  30: suminf.    0.87514 (3) obj. 15.2499 iterations 4
Cbc0038I Pass  31: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  32: suminf.    1.24973 (6) obj. 15.2499 iterations 22
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 13 integers at bound fixed and 4 continuous
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 46 columns
Cbc0038I Mini branch and bound did not improve solution (0.80 seconds)
Cbc0038I After 0.80 seconds - Feasibility pump exiting with objective of 15.5 - took 0.79 seconds
Cbc0012I Integer solution of 15.5 found by feasibility pump after 0 iterations and 0 nodes (0.80 seconds)
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 46 columns
Cbc0031I 11 added rows had average density of 63
Cbc0013I At root node, 11 cuts changed objective from 13 to 13.643387 in 100 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.079 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 2414 row cuts average 63.0 elements, 0 column cuts (0 active)  in 0.502 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.121 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 2.074 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 18 row cuts average 62.5 elements, 0 column cuts (0 active)  in 0.349 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.115 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 15.5 best solution, best possible 13.643387 (5.98 seconds)
Cbc0010I After 4155096 nodes, 45580 on tree, 15 best solution, best possible 14.75 (7770.51 seconds)
Cbc0010I After 4155495 nodes, 45605 on tree, 15 best solution, best possible 14.75 (7771.22 seconds)
Cbc0010I After 4155843 nodes, 45632 on tree, 15 best solution, best possible 14.75 (7771.93 seconds)
Cbc0010I After 4156203 nodes, 45570 on tree, 15 best solution, best possible 14.75 (7772.63 seconds)
Cbc0010I After 4156461 nodes, 45552 on tree, 15 best solution, best possible 14.75 (7773.34 seconds)
Cbc0010I After 4156799 nodes, 45557 on tree, 15 best solution, best possible 14.75 (7774.05 seconds)
Cbc0010I After 4157135 nodes, 45584 on tree, 15 best solution, best possible 14.75 (7774.75 seconds)
Cbc0010I After 4157505 nodes, 45636 on tree, 15 best solution, best possible 14.75 (7775.46 seconds)
Cbc0010I After 4157856 nodes, 45672 on tree, 15 best solution, best possible 14.75 (7776.17 seconds)
Cbc0010I After 4158276 nodes, 45686 on tree, 15 best solution, best possible 14.75 (7776.87 seconds)
Cbc0010I After 4158681 nodes, 45653 on tree, 15 best solution, best possible 14.75 (7777.58 seconds)
Cbc0010I After 4158990 nodes, 45666 on tree, 15 best solution, best possible 14.75 (7778.29 seconds)
Cbc0010I After 4159318 nodes, 45686 on tree, 15 best solution, best possible 14.75 (7779.00 seconds)
Cbc0010I After 4159691 nodes, 45701 on tree, 15 best solution, best possible 14.75 (7779.70 seconds)
Cbc0010I After 4160046 nodes, 45701 on tree, 15 best solution, best possible 14.75 (7780.41 seconds)
Cbc0010I After 4160413 nodes, 45628 on tree, 15 best solution, best possible 14.75 (7781.12 seconds)
Cbc0010I After 4160696 nodes, 45634 on tree, 15 best solution, best possible 14.75 (7781.83 seconds)
Cbc0010I After 4161021 nodes, 45640 on tree, 15 best solution, best possible 14.75 (7782.53 seconds)
Cbc0010I After 4161372 nodes, 45686 on tree, 15 best solution, best possible 14.75 (7783.24 seconds)
Cbc0010I After 4161723 nodes, 45741 on tree, 15 best solution, best possible 14.75 (7783.95 seconds)
Cbc0010I After 4162063 nodes, 45769 on tree, 15 best solution, best possible 14.75 (7784.66 seconds)
Cbc0010I After 4162439 nodes, 45714 on tree, 15 best solution, best possible 14.75 (7785.37 seconds)
Cbc0010I After 4162763 nodes, 45730 on tree, 15 best solution, best possible 14.75 (7786.07 seconds)
Cbc0010I After 4163126 nodes, 45750 on tree, 15 best solution, best possible 14.75 (7786.78 seconds)
Cbc0010I After 4163493 nodes, 45765 on tree, 15 best solution, best possible 14.75 (7787.49 seconds)
Cbc0010I After 4163832 nodes, 45777 on tree, 15 best solution, best possible 14.75 (7788.20 seconds)
Cbc0010I After 4164225 nodes, 45715 on tree, 15 best solution, best possible 14.75 (7788.90 seconds)
Cbc0010I After 4164525 nodes, 45714 on tree, 15 best solution, best possible 14.75 (7789.61 seconds)
Cbc0010I After 4164846 nodes, 45723 on tree, 15 best solution, best possible 14.75 (7790.32 seconds)
Cbc0010I After 4165197 nodes, 45751 on tree, 15 best solution, best possible 14.75 (7791.02 seconds)
Cbc0010I After 4165575 nodes, 45800 on tree, 15 best solution, best possible 14.75 (7791.73 seconds)
Cbc0010I After 4165980 nodes, 45846 on tree, 15 best solution, best possible 14.75 (7792.44 seconds)
Cbc0010I After 4166322 nodes, 45799 on tree, 15 best solution, best possible 14.75 (7793.15 seconds)
Cbc0010I After 4166640 nodes, 45807 on tree, 15 best solution, best possible 14.75 (7793.85 seconds)
Cbc0010I After 4166980 nodes, 45825 on tree, 15 best solution, best possible 14.75 (7794.56 seconds)
Cbc0010I After 4167333 nodes, 45844 on tree, 15 best solution, best possible 14.75 (7795.27 seconds)
Cbc0010I After 4167763 nodes, 45864 on tree, 15 best solution, best possible 14.75 (7795.98 seconds)
Cbc0010I After 4168140 nodes, 45840 on tree, 15 best solution, best possible 14.75 (7796.69 seconds)
Cbc0010I After 4168424 nodes, 45812 on tree, 15 best solution, best possible 14.75 (7797.39 seconds)
Cbc0010I After 4168741 nodes, 45821 on tree, 15 best solution, best possible 14.75 (7798.10 seconds)
Cbc0010I After 4169092 nodes, 45841 on tree, 15 best solution, best possible 14.75 (7798.81 seconds)
Cbc0010I After 4169446 nodes, 45878 on tree, 15 best solution, best possible 14.75 (7799.51 seconds)
Cbc0010I After 4169817 nodes, 45929 on tree, 15 best solution, best possible 14.75 (7800.22 seconds)
Cbc0010I After 4170186 nodes, 45912 on tree, 15 best solution, best possible 14.75 (7800.93 seconds)
Cbc0010I After 4170462 nodes, 45913 on tree, 15 best solution, best possible 14.75 (7801.64 seconds)
Cbc0010I After 4170829 nodes, 45929 on tree, 15 best solution, best possible 14.75 (7802.35 seconds)
Cbc0010I After 4171164 nodes, 45949 on tree, 15 best solution, best possible 14.75 (7803.06 seconds)
Cbc0010I After 4171476 nodes, 45961 on tree, 15 best solution, best possible 14.75 (7803.77 seconds)
Cbc0010I After 4171811 nodes, 45975 on tree, 15 best solution, best possible 14.75 (7804.47 seconds)
Cbc0010I After 4172207 nodes, 45917 on tree, 15 best solution, best possible 14.75 (7805.18 seconds)
Cbc0010I After 4172533 nodes, 45911 on tree, 15 best solution, best possible 14.75 (7805.89 seconds)
Cbc0010I After 4172865 nodes, 45922 on tree, 15 best solution, best possible 14.75 (7806.60 seconds)
Cbc0010I After 4173207 nodes, 45965 on tree, 15 best solution, best possible 14.75 (7807.31 seconds)
Cbc0010I After 4173559 nodes, 46010 on tree, 15 best solution, best possible 14.75 (7808.01 seconds)
Cbc0010I After 4173948 nodes, 46058 on tree, 15 best solution, best possible 14.75 (7808.72 seconds)
Cbc0010I After 4174313 nodes, 46004 on tree, 15 best solution, best possible 14.75 (7809.43 seconds)
Cbc0010I After 4174603 nodes, 46023 on tree, 15 best solution, best possible 14.75 (7810.14 seconds)
Cbc0010I After 4174906 nodes, 46034 on tree, 15 best solution, best possible 14.75 (7810.84 seconds)
Cbc0010I After 4175229 nodes, 46047 on tree, 15 best solution, best possible 14.75 (7811.55 seconds)
Cbc0010I After 4175571 nodes, 46064 on tree, 15 best solution, best possible 14.75 (7812.26 seconds)
Cbc0010I After 4175914 nodes, 46075 on tree, 15 best solution, best possible 14.75 (7812.96 seconds)
Cbc0010I After 4176289 nodes, 45993 on tree, 15 best solution, best possible 14.75 (7813.67 seconds)
Cbc0010I After 4176606 nodes, 45907 on tree, 15 best solution, best possible 14.75 (7814.38 seconds)
Cbc0010I After 4176931 nodes, 45666 on tree, 15 best solution, best possible 14.75 (7815.09 seconds)
Cbc0010I After 4177144 nodes, 45618 on tree, 15 best solution, best possible 14.75 (7815.80 seconds)
Cbc0010I After 4177466 nodes, 45651 on tree, 15 best solution, best possible 14.75 (7816.50 seconds)
Cbc0010I After 4177844 nodes, 45704 on tree, 15 best solution, best possible 14.75 (7817.21 seconds)
Cbc0010I After 4178231 nodes, 45671 on tree, 15 best solution, best possible 14.75 (7817.91 seconds)
Cbc0010I After 4178533 nodes, 45679 on tree, 15 best solution, best possible 14.75 (7818.62 seconds)
Cbc0010I After 4178910 nodes, 45705 on tree, 15 best solution, best possible 14.75 (7819.33 seconds)
Cbc0010I After 4179244 nodes, 45733 on tree, 15 best solution, best possible 14.75 (7820.04 seconds)
Cbc0010I After 4179564 nodes, 45738 on tree, 15 best solution, best possible 14.75 (7820.74 seconds)
Cbc0010I After 4179926 nodes, 45755 on tree, 15 best solution, best possible 14.75 (7821.45 seconds)
Cbc0010I After 4180310 nodes, 45616 on tree, 15 best solution, best possible 14.75 (7822.16 seconds)
Cbc0010I After 4180626 nodes, 45349 on tree, 15 best solution, best possible 14.75 (7822.86 seconds)
Cbc0010I After 4180956 nodes, 45051 on tree, 15 best solution, best possible 14.75 (7823.57 seconds)
Cbc0010I After 4181127 nodes, 45041 on tree, 15 best solution, best possible 14.75 (7824.28 seconds)
Cbc0010I After 4181344 nodes, 45076 on tree, 15 best solution, best possible 14.75 (7824.99 seconds)
Cbc0010I After 4181624 nodes, 45109 on tree, 15 best solution, best possible 14.75 (7825.70 seconds)
Cbc0010I After 4181967 nodes, 45155 on tree, 15 best solution, best possible 14.75 (7826.41 seconds)
Cbc0010I After 4182384 nodes, 45075 on tree, 15 best solution, best possible 14.75 (7827.11 seconds)
Cbc0010I After 4182736 nodes, 45103 on tree, 15 best solution, best possible 14.75 (7827.82 seconds)
Cbc0010I After 4183107 nodes, 45120 on tree, 15 best solution, best possible 14.75 (7828.53 seconds)
Cbc0010I After 4183485 nodes, 45146 on tree, 15 best solution, best possible 14.75 (7829.24 seconds)
Cbc0010I After 4183850 nodes, 45154 on tree, 15 best solution, best possible 14.75 (7829.94 seconds)
Cbc0010I After 4184253 nodes, 45087 on tree, 15 best solution, best possible 14.75 (7830.65 seconds)
Cbc0010I After 4184644 nodes, 44778 on tree, 15 best solution, best possible 14.75 (7831.36 seconds)
Cbc0010I After 4185010 nodes, 44474 on tree, 15 best solution, best possible 14.75 (7832.07 seconds)
Cbc0010I After 4185153 nodes, 44495 on tree, 15 best solution, best possible 14.75 (7832.78 seconds)
Cbc0010I After 4185357 nodes, 44522 on tree, 15 best solution, best possible 14.75 (7833.48 seconds)
Cbc0010I After 4185690 nodes, 44559 on tree, 15 best solution, best possible 14.75 (7834.19 seconds)
Cbc0010I After 4186052 nodes, 44601 on tree, 15 best solution, best possible 14.75 (7834.90 seconds)
Cbc0010I After 4186412 nodes, 44562 on tree, 15 best solution, best possible 14.75 (7835.60 seconds)
Cbc0010I After 4186762 nodes, 44584 on tree, 15 best solution, best possible 14.75 (7836.31 seconds)
Cbc0010I After 4187098 nodes, 44607 on tree, 15 best solution, best possible 14.75 (7837.02 seconds)
Cbc0010I After 4187409 nodes, 44639 on tree, 15 best solution, best possible 14.75 (7837.73 seconds)
Cbc0010I After 4187795 nodes, 44673 on tree, 15 best solution, best possible 14.75 (7838.43 seconds)
Cbc0010I After 4188245 nodes, 44604 on tree, 15 best solution, best possible 14.75 (7839.14 seconds)
Cbc0010I After 4188625 nodes, 44329 on tree, 15 best solution, best possible 14.75 (7839.85 seconds)
Cbc0010I After 4188842 nodes, 44305 on tree, 15 best solution, best possible 14.75 (7840.55 seconds)
Cbc0010I After 4189125 nodes, 44325 on tree, 15 best solution, best possible 14.75 (7841.26 seconds)
Cbc0010I After 4189480 nodes, 44390 on tree, 15 best solution, best possible 14.75 (7841.97 seconds)
Cbc0010I After 4189911 nodes, 44439 on tree, 15 best solution, best possible 14.75 (7842.67 seconds)
Cbc0010I After 4190286 nodes, 44363 on tree, 15 best solution, best possible 14.75 (7843.38 seconds)
Cbc0010I After 4190629 nodes, 44373 on tree, 15 best solution, best possible 14.75 (7844.09 seconds)
Cbc0010I After 4191006 nodes, 44393 on tree, 15 best solution, best possible 14.75 (7844.79 seconds)
Cbc0010I After 4191388 nodes, 44406 on tree, 15 best solution, best possible 14.75 (7845.50 seconds)
Cbc0010I After 4191762 nodes, 44428 on tree, 15 best solution, best possible 14.75 (7846.21 seconds)
Cbc0010I After 4192190 nodes, 44378 on tree, 15 best solution, best possible 14.75 (7846.92 seconds)
Cbc0010I After 4192450 nodes, 44382 on tree, 15 best solution, best possible 14.75 (7847.63 seconds)
Cbc0010I After 4192808 nodes, 44391 on tree, 15 best solution, best possible 14.75 (7848.33 seconds)
Cbc0010I After 4193148 nodes, 44427 on tree, 15 best solution, best possible 14.75 (7849.04 seconds)
Cbc0010I After 4193524 nodes, 44473 on tree, 15 best solution, best possible 14.75 (7849.74 seconds)
Cbc0010I After 4193902 nodes, 44509 on tree, 15 best solution, best possible 14.75 (7850.45 seconds)
Cbc0010I After 4194293 nodes, 44441 on tree, 15 best solution, best possible 14.75 (7851.16 seconds)
Cbc0010I After 4194672 nodes, 44472 on tree, 15 best solution, best possible 14.75 (7851.87 seconds)
Cbc0010I After 4195043 nodes, 44504 on tree, 15 best solution, best possible 14.75 (7852.57 seconds)
Cbc0010I After 4195390 nodes, 44524 on tree, 15 best solution, best possible 14.75 (7853.28 seconds)
Cbc0010I After 4195753 nodes, 44545 on tree, 15 best solution, best possible 14.75 (7853.99 seconds)
Cbc0010I After 4196132 nodes, 44525 on tree, 15 best solution, best possible 14.75 (7854.70 seconds)
Cbc0010I After 4196457 nodes, 44445 on tree, 15 best solution, best possible 14.75 (7855.40 seconds)
Cbc0010I After 4196811 nodes, 44453 on tree, 15 best solution, best possible 14.75 (7856.11 seconds)
Cbc0010I After 4197152 nodes, 44482 on tree, 15 best solution, best possible 14.75 (7856.82 seconds)
Cbc0010I After 4197505 nodes, 44524 on tree, 15 best solution, best possible 14.75 (7857.53 seconds)
Cbc0010I After 4197849 nodes, 44588 on tree, 15 best solution, best possible 14.75 (7858.23 seconds)
Cbc0010I After 4198213 nodes, 44570 on tree, 15 best solution, best possible 14.75 (7858.94 seconds)
Cbc0010I After 4198551 nodes, 44553 on tree, 15 best solution, best possible 14.75 (7859.65 seconds)
Cbc0010I After 4198908 nodes, 44574 on tree, 15 best solution, best possible 14.75 (7860.36 seconds)
Cbc0010I After 4199281 nodes, 44588 on tree, 15 best solution, best possible 14.75 (7861.06 seconds)
Cbc0010I After 4199678 nodes, 44608 on tree, 15 best solution, best possible 14.75 (7861.77 seconds)
Cbc0010I After 4200045 nodes, 44592 on tree, 15 best solution, best possible 14.75 (7862.48 seconds)
Cbc0010I After 4200377 nodes, 44536 on tree, 15 best solution, best possible 14.75 (7863.19 seconds)
Cbc0010I After 4200745 nodes, 44547 on tree, 15 best solution, best possible 14.75 (7863.89 seconds)
Cbc0010I After 4201089 nodes, 44575 on tree, 15 best solution, best possible 14.75 (7864.60 seconds)
Cbc0010I After 4201434 nodes, 44605 on tree, 15 best solution, best possible 14.75 (7865.31 seconds)
Cbc0010I After 4201847 nodes, 44651 on tree, 15 best solution, best possible 14.75 (7866.01 seconds)
Cbc0010I After 4202283 nodes, 44634 on tree, 15 best solution, best possible 14.75 (7866.72 seconds)
Cbc0010I After 4202591 nodes, 44632 on tree, 15 best solution, best possible 14.75 (7867.43 seconds)
Cbc0010I After 4202934 nodes, 44646 on tree, 15 best solution, best possible 14.75 (7868.13 seconds)
Cbc0010I After 4203285 nodes, 44675 on tree, 15 best solution, best possible 14.75 (7868.84 seconds)
Cbc0010I After 4203643 nodes, 44704 on tree, 15 best solution, best possible 14.75 (7869.55 seconds)
Cbc0010I After 4204011 nodes, 44724 on tree, 15 best solution, best possible 14.75 (7870.26 seconds)
Cbc0010I After 4204404 nodes, 44634 on tree, 15 best solution, best possible 14.75 (7870.96 seconds)
Cbc0010I After 4204687 nodes, 44643 on tree, 15 best solution, best possible 14.75 (7871.67 seconds)
Cbc0010I After 4205059 nodes, 44660 on tree, 15 best solution, best possible 14.75 (7872.38 seconds)
Cbc0010I After 4205388 nodes, 44716 on tree, 15 best solution, best possible 14.75 (7873.08 seconds)
Cbc0010I After 4205737 nodes, 44776 on tree, 15 best solution, best possible 14.75 (7873.79 seconds)
Cbc0010I After 4206068 nodes, 44818 on tree, 15 best solution, best possible 14.75 (7874.50 seconds)
Cbc0010I After 4206429 nodes, 44758 on tree, 15 best solution, best possible 14.75 (7875.21 seconds)
Cbc0010I After 4206817 nodes, 44772 on tree, 15 best solution, best possible 14.75 (7875.91 seconds)
Cbc0010I After 4207215 nodes, 44803 on tree, 15 best solution, best possible 14.75 (7876.62 seconds)
Cbc0010I After 4207551 nodes, 44804 on tree, 15 best solution, best possible 14.75 (7877.33 seconds)
Cbc0010I After 4207848 nodes, 44801 on tree, 15 best solution, best possible 14.75 (7878.03 seconds)
Cbc0010I After 4208225 nodes, 44751 on tree, 15 best solution, best possible 14.75 (7878.74 seconds)
Cbc0010I After 4208588 nodes, 44719 on tree, 15 best solution, best possible 14.75 (7879.45 seconds)
Cbc0010I After 4208969 nodes, 44429 on tree, 15 best solution, best possible 14.75 (7880.15 seconds)
Cbc0010I After 4209195 nodes, 44433 on tree, 15 best solution, best possible 14.75 (7880.86 seconds)
Cbc0010I After 4209535 nodes, 44489 on tree, 15 best solution, best possible 14.75 (7881.57 seconds)
Cbc0010I After 4209865 nodes, 44523 on tree, 15 best solution, best possible 14.75 (7882.27 seconds)
Cbc0010I After 4210232 nodes, 44497 on tree, 15 best solution, best possible 14.75 (7882.98 seconds)
Cbc0010I After 4210542 nodes, 44494 on tree, 15 best solution, best possible 14.75 (7883.69 seconds)
Cbc0010I After 4210872 nodes, 44513 on tree, 15 best solution, best possible 14.75 (7884.39 seconds)
Cbc0010I After 4211232 nodes, 44544 on tree, 15 best solution, best possible 14.75 (7885.10 seconds)
Cbc0010I After 4211562 nodes, 44566 on tree, 15 best solution, best possible 14.75 (7885.81 seconds)
Cbc0010I After 4211888 nodes, 44562 on tree, 15 best solution, best possible 14.75 (7886.51 seconds)
Cbc0010I After 4212240 nodes, 44485 on tree, 15 best solution, best possible 14.75 (7887.22 seconds)
Cbc0010I After 4212568 nodes, 44234 on tree, 15 best solution, best possible 14.75 (7887.93 seconds)
Cbc0010I After 4212954 nodes, 43892 on tree, 15 best solution, best possible 14.75 (7888.64 seconds)
Cbc0010I After 4213118 nodes, 43865 on tree, 15 best solution, best possible 14.75 (7889.34 seconds)
Cbc0010I After 4213334 nodes, 43892 on tree, 15 best solution, best possible 14.75 (7890.05 seconds)
Cbc0010I After 4213588 nodes, 43929 on tree, 15 best solution, best possible 14.75 (7890.76 seconds)
Cbc0010I After 4213960 nodes, 44000 on tree, 15 best solution, best possible 14.75 (7891.47 seconds)
Cbc0010I After 4214378 nodes, 43942 on tree, 15 best solution, best possible 14.75 (7892.17 seconds)
Cbc0010I After 4214725 nodes, 43976 on tree, 15 best solution, best possible 14.75 (7892.88 seconds)
Cbc0010I After 4215053 nodes, 43989 on tree, 15 best solution, best possible 14.75 (7893.59 seconds)
Cbc0010I After 4215396 nodes, 44021 on tree, 15 best solution, best possible 14.75 (7894.29 seconds)
Cbc0010I After 4215726 nodes, 44056 on tree, 15 best solution, best possible 14.75 (7895.00 seconds)
Cbc0010I After 4216083 nodes, 44035 on tree, 15 best solution, best possible 14.75 (7895.70 seconds)
Cbc0010I After 4216380 nodes, 43944 on tree, 15 best solution, best possible 14.75 (7896.41 seconds)
Cbc0010I After 4216746 nodes, 43651 on tree, 15 best solution, best possible 14.75 (7897.12 seconds)
Cbc0010I After 4217000 nodes, 43551 on tree, 15 best solution, best possible 14.75 (7897.84 seconds)
Cbc0010I After 4217221 nodes, 43587 on tree, 15 best solution, best possible 14.75 (7898.55 seconds)
Cbc0010I After 4217534 nodes, 43636 on tree, 15 best solution, best possible 14.75 (7899.26 seconds)
Cbc0010I After 4217922 nodes, 43682 on tree, 15 best solution, best possible 14.75 (7899.96 seconds)
Cbc0010I After 4218301 nodes, 43643 on tree, 15 best solution, best possible 14.75 (7900.67 seconds)
Cbc0010I After 4218657 nodes, 43659 on tree, 15 best solution, best possible 14.75 (7901.38 seconds)
Cbc0010I After 4219022 nodes, 43684 on tree, 15 best solution, best possible 14.75 (7902.09 seconds)
Cbc0010I After 4219377 nodes, 43711 on tree, 15 best solution, best possible 14.75 (7902.80 seconds)
Cbc0010I After 4219717 nodes, 43718 on tree, 15 best solution, best possible 14.75 (7903.50 seconds)
Cbc0010I After 4220090 nodes, 43701 on tree, 15 best solution, best possible 14.75 (7904.21 seconds)
Cbc0010I After 4220457 nodes, 43630 on tree, 15 best solution, best possible 14.75 (7904.92 seconds)
Cbc0010I After 4220742 nodes, 43634 on tree, 15 best solution, best possible 14.75 (7905.63 seconds)
Cbc0010I After 4221074 nodes, 43654 on tree, 15 best solution, best possible 14.75 (7906.34 seconds)
Cbc0010I After 4221435 nodes, 43710 on tree, 15 best solution, best possible 14.75 (7907.05 seconds)
Cbc0010I After 4221802 nodes, 43762 on tree, 15 best solution, best possible 14.75 (7907.76 seconds)
Cbc0010I After 4222235 nodes, 43725 on tree, 15 best solution, best possible 14.75 (7908.46 seconds)
Cbc0010I After 4222568 nodes, 43713 on tree, 15 best solution, best possible 14.75 (7909.17 seconds)
Cbc0010I After 4222885 nodes, 43731 on tree, 15 best solution, best possible 14.75 (7909.88 seconds)
Cbc0010I After 4223239 nodes, 43755 on tree, 15 best solution, best possible 14.75 (7910.59 seconds)
Cbc0010I After 4223542 nodes, 43777 on tree, 15 best solution, best possible 14.75 (7911.29 seconds)
Cbc0010I After 4223902 nodes, 43799 on tree, 15 best solution, best possible 14.75 (7912.00 seconds)
Cbc0010I After 4224288 nodes, 43736 on tree, 15 best solution, best possible 14.75 (7912.71 seconds)
Cbc0010I After 4224576 nodes, 43713 on tree, 15 best solution, best possible 14.75 (7913.42 seconds)
Cbc0010I After 4224916 nodes, 43721 on tree, 15 best solution, best possible 14.75 (7914.13 seconds)
Cbc0010I After 4225270 nodes, 43766 on tree, 15 best solution, best possible 14.75 (7914.83 seconds)
Cbc0010I After 4225614 nodes, 43830 on tree, 15 best solution, best possible 14.75 (7915.54 seconds)
Cbc0010I After 4225960 nodes, 43886 on tree, 15 best solution, best possible 14.75 (7916.25 seconds)
Cbc0010I After 4226289 nodes, 43829 on tree, 15 best solution, best possible 14.75 (7916.95 seconds)
Cbc0010I After 4226627 nodes, 43836 on tree, 15 best solution, best possible 14.75 (7917.66 seconds)
Cbc0010I After 4226964 nodes, 43870 on tree, 15 best solution, best possible 14.75 (7918.36 seconds)
Cbc0010I After 4227345 nodes, 43890 on tree, 15 best solution, best possible 14.75 (7919.07 seconds)
Cbc0010I After 4227695 nodes, 43919 on tree, 15 best solution, best possible 14.75 (7919.78 seconds)
Cbc0010I After 4228030 nodes, 43926 on tree, 15 best solution, best possible 14.75 (7920.49 seconds)
Cbc0010I After 4228434 nodes, 43819 on tree, 15 best solution, best possible 14.75 (7921.20 seconds)
Cbc0010I After 4228705 nodes, 43828 on tree, 15 best solution, best possible 14.75 (7921.90 seconds)
Cbc0010I After 4229060 nodes, 43846 on tree, 15 best solution, best possible 14.75 (7922.61 seconds)
Cbc0010I After 4229393 nodes, 43909 on tree, 15 best solution, best possible 14.75 (7923.32 seconds)
Cbc0010I After 4229721 nodes, 43959 on tree, 15 best solution, best possible 14.75 (7924.03 seconds)
Cbc0010I After 4230036 nodes, 43999 on tree, 15 best solution, best possible 14.75 (7924.73 seconds)
