Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/50v-10.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/50v-10.txt -quit (default strategy 1)
At line 1 NAME          50v-10
At line 2 ROWS
At line 237 COLUMNS
At line 4632 RHS
At line 4659 BOUNDS
At line 6307 ENDATA
Problem 50v-10 has 233 rows, 2013 columns and 2745 elements
Coin0008I 50v-10 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 2879.07 - 0.100023 seconds
Cgl0004I processed model has 233 rows, 2013 columns (1647 integer (1464 of which binary)) and 2745 elements
Coin3009W Conflict graph built in 0.002 seconds, density: 0.018%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 29 integers unsatisfied sum - 8.7963
Cbc0038I Solution found of 2879.07
Cbc0038I Branch and bound needed to clear up 29 general integers
Cbc0038I Full problem 233 rows 2013 columns, reduced to 233 rows 549 columns
Cbc0038I Cleaned solution of 6627.51
Cbc0038I Before mini branch and bound, 1618 integers at bound fixed and 337 continuous
Cbc0038I Mini branch and bound did not improve solution (0.94 seconds)
Cbc0038I Round again with cutoff of 6252.67
Cbc0038I Solution found of 2879.07
Cbc0038I Branch and bound needed to clear up 29 general integers
Cbc0038I Full problem 234 rows 2013 columns, reduced to 234 rows 549 columns
Cbc0038I Mini branch and bound could not fix general integers
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 1618 integers at bound fixed and 337 continuous
Cbc0038I Mini branch and bound did not improve solution (1.98 seconds)
Cbc0038I After 1.98 seconds - Feasibility pump exiting with objective of 6627.51 - took 1.89 seconds
Cbc0012I Integer solution of 6627.51 found by feasibility pump after 0 iterations and 0 nodes (2.00 seconds)
Cbc0038I Full problem 233 rows 2013 columns, reduced to 20 rows 33 columns
Cbc0012I Integer solution of 6621.18 found by RINS after 0 iterations and 0 nodes (5.24 seconds)
Cbc0012I Integer solution of 6427.1 found by DiveCoefficient after 1239 iterations and 0 nodes (12.72 seconds)
Cbc0031I 73 added rows had average density of 231.79452
Cbc0013I At root node, 73 cuts changed objective from 2879.0657 to 3161.7528 in 15 passes
Cbc0014I Cut generator 0 (Probing) - 6 row cuts average 103.0 elements, 1 column cuts (1 active)  in 5.409 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 249 row cuts average 381.3 elements, 0 column cuts (0 active)  in 0.379 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.072 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.144 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 94 row cuts average 168.4 elements, 0 column cuts (0 active)  in 0.178 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.126 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 219 row cuts average 225.5 elements, 0 column cuts (0 active)  in 0.221 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 6427.1 best solution, best possible 3161.7528 (14.81 seconds)
Cbc0010I After 1066111 nodes, 19905 on tree, 3856.03 best solution, best possible 3185.6788 (8426.99 seconds)
Cbc0010I After 1066204 nodes, 19890 on tree, 3856.03 best solution, best possible 3185.6788 (8427.70 seconds)
Cbc0010I After 1066264 nodes, 19891 on tree, 3856.03 best solution, best possible 3185.6788 (8428.40 seconds)
Cbc0010I After 1066364 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8429.11 seconds)
Cbc0010I After 1066460 nodes, 19877 on tree, 3856.03 best solution, best possible 3185.6788 (8429.81 seconds)
Cbc0010I After 1066541 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (8430.52 seconds)
Cbc0010I After 1066633 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (8431.22 seconds)
Cbc0010I After 1066726 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (8431.94 seconds)
Cbc0010I After 1066779 nodes, 19887 on tree, 3856.03 best solution, best possible 3185.6788 (8432.64 seconds)
Cbc0010I After 1066870 nodes, 19877 on tree, 3856.03 best solution, best possible 3185.6788 (8433.35 seconds)
Cbc0010I After 1066956 nodes, 19887 on tree, 3856.03 best solution, best possible 3185.6788 (8434.05 seconds)
Cbc0010I After 1067051 nodes, 19881 on tree, 3856.03 best solution, best possible 3185.6788 (8434.76 seconds)
Cbc0010I After 1067148 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (8435.46 seconds)
Cbc0010I After 1067246 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (8436.17 seconds)
Cbc0010I After 1067320 nodes, 19885 on tree, 3856.03 best solution, best possible 3185.6788 (8436.88 seconds)
Cbc0010I After 1067414 nodes, 19881 on tree, 3856.03 best solution, best possible 3185.6788 (8437.59 seconds)
Cbc0010I After 1067498 nodes, 19895 on tree, 3856.03 best solution, best possible 3185.6788 (8438.29 seconds)
Cbc0010I After 1067643 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (8438.99 seconds)
Cbc0010I After 1067772 nodes, 19912 on tree, 3856.03 best solution, best possible 3185.6788 (8439.69 seconds)
Cbc0010I After 1067915 nodes, 19874 on tree, 3856.03 best solution, best possible 3185.6788 (8440.40 seconds)
Cbc0010I After 1068061 nodes, 19876 on tree, 3856.03 best solution, best possible 3185.6788 (8441.10 seconds)
Cbc0010I After 1068204 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8441.80 seconds)
Cbc0010I After 1068355 nodes, 19885 on tree, 3856.03 best solution, best possible 3185.6788 (8442.51 seconds)
Cbc0010I After 1068515 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (8443.22 seconds)
Cbc0010I After 1068626 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8443.93 seconds)
Cbc0010I After 1068716 nodes, 19884 on tree, 3856.03 best solution, best possible 3185.6788 (8444.63 seconds)
Cbc0010I After 1068850 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (8445.34 seconds)
Cbc0010I After 1068989 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8446.05 seconds)
Cbc0010I After 1069121 nodes, 19889 on tree, 3856.03 best solution, best possible 3185.6788 (8446.75 seconds)
Cbc0010I After 1069269 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (8447.46 seconds)
Cbc0010I After 1069394 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8448.17 seconds)
Cbc0010I After 1069525 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (8448.87 seconds)
Cbc0010I After 1069659 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (8449.58 seconds)
Cbc0010I After 1069737 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (8450.28 seconds)
Cbc0010I After 1069858 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (8450.98 seconds)
Cbc0010I After 1069989 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (8451.69 seconds)
Cbc0010I After 1070115 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (8452.39 seconds)
Cbc0010I After 1070268 nodes, 19868 on tree, 3856.03 best solution, best possible 3185.6788 (8453.09 seconds)
Cbc0010I After 1070409 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8453.80 seconds)
Cbc0010I After 1070544 nodes, 19847 on tree, 3856.03 best solution, best possible 3185.6788 (8454.52 seconds)
Cbc0010I After 1070665 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8455.22 seconds)
Cbc0010I After 1070809 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (8455.92 seconds)
Cbc0010I After 1070887 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (8456.64 seconds)
Cbc0010I After 1070951 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (8457.35 seconds)
Cbc0010I After 1071018 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8458.06 seconds)
Cbc0010I After 1071111 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (8458.76 seconds)
Cbc0010I After 1071194 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (8459.47 seconds)
Cbc0010I After 1071284 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8460.18 seconds)
Cbc0010I After 1071383 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (8460.88 seconds)
Cbc0010I After 1071442 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (8461.61 seconds)
Cbc0010I After 1071527 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (8462.31 seconds)
Cbc0010I After 1071616 nodes, 19876 on tree, 3856.03 best solution, best possible 3185.6788 (8463.02 seconds)
Cbc0010I After 1071714 nodes, 19874 on tree, 3856.03 best solution, best possible 3185.6788 (8463.73 seconds)
Cbc0010I After 1071804 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (8464.43 seconds)
Cbc0010I After 1071887 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (8465.14 seconds)
Cbc0010I After 1071988 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8465.85 seconds)
Cbc0010I After 1072035 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (8466.56 seconds)
Cbc0010I After 1072108 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (8467.27 seconds)
Cbc0010I After 1072206 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8467.97 seconds)
Cbc0010I After 1072299 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8468.68 seconds)
Cbc0010I After 1072376 nodes, 19886 on tree, 3856.03 best solution, best possible 3185.6788 (8469.38 seconds)
Cbc0010I After 1072479 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (8470.08 seconds)
Cbc0010I After 1072571 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8470.79 seconds)
Cbc0010I After 1072665 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8471.50 seconds)
Cbc0010I After 1072746 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (8472.21 seconds)
Cbc0010I After 1072807 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (8472.92 seconds)
Cbc0010I After 1072885 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8473.62 seconds)
Cbc0010I After 1072978 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8474.33 seconds)
Cbc0010I After 1073072 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8475.03 seconds)
Cbc0010I After 1073169 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8475.74 seconds)
Cbc0010I After 1073268 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (8476.45 seconds)
Cbc0010I After 1073361 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (8477.16 seconds)
Cbc0010I After 1073437 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8477.87 seconds)
Cbc0010I After 1073518 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8478.57 seconds)
Cbc0010I After 1073588 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8479.28 seconds)
Cbc0010I After 1073627 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8479.99 seconds)
Cbc0010I After 1073672 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (8480.71 seconds)
Cbc0010I After 1073759 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8481.42 seconds)
Cbc0010I After 1073837 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (8482.13 seconds)
Cbc0010I After 1073927 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8482.85 seconds)
Cbc0010I After 1074021 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8483.55 seconds)
Cbc0010I After 1074102 nodes, 19841 on tree, 3856.03 best solution, best possible 3185.6788 (8484.26 seconds)
Cbc0010I After 1074158 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8484.96 seconds)
Cbc0010I After 1074237 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8485.68 seconds)
Cbc0010I After 1074338 nodes, 19833 on tree, 3856.03 best solution, best possible 3185.6788 (8486.40 seconds)
Cbc0010I After 1074436 nodes, 19842 on tree, 3856.03 best solution, best possible 3185.6788 (8487.10 seconds)
Cbc0010I After 1074517 nodes, 19840 on tree, 3856.03 best solution, best possible 3185.6788 (8487.81 seconds)
Cbc0010I After 1074597 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (8488.52 seconds)
Cbc0010I After 1074697 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (8489.22 seconds)
Cbc0010I After 1074778 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (8489.94 seconds)
Cbc0010I After 1074860 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (8490.65 seconds)
Cbc0010I After 1074951 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8491.36 seconds)
Cbc0010I After 1075036 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8492.07 seconds)
Cbc0010I After 1075140 nodes, 19842 on tree, 3856.03 best solution, best possible 3185.6788 (8492.78 seconds)
Cbc0010I After 1075220 nodes, 19889 on tree, 3856.03 best solution, best possible 3185.6788 (8493.48 seconds)
Cbc0010I After 1075333 nodes, 19896 on tree, 3856.03 best solution, best possible 3185.6788 (8494.19 seconds)
Cbc0010I After 1075428 nodes, 19874 on tree, 3856.03 best solution, best possible 3185.6788 (8494.89 seconds)
Cbc0010I After 1075496 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (8495.60 seconds)
Cbc0010I After 1075584 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (8496.31 seconds)
Cbc0010I After 1075693 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (8497.01 seconds)
Cbc0010I After 1075787 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8497.72 seconds)
Cbc0010I After 1075884 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (8498.42 seconds)
Cbc0010I After 1075980 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (8499.13 seconds)
Cbc0010I After 1076084 nodes, 19881 on tree, 3856.03 best solution, best possible 3185.6788 (8499.83 seconds)
Cbc0010I After 1076185 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (8500.54 seconds)
Cbc0010I After 1076295 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (8501.25 seconds)
Cbc0010I After 1076406 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (8501.95 seconds)
Cbc0010I After 1076474 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8502.65 seconds)
Cbc0010I After 1076562 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (8503.36 seconds)
Cbc0010I After 1076632 nodes, 19880 on tree, 3856.03 best solution, best possible 3185.6788 (8504.06 seconds)
Cbc0010I After 1076734 nodes, 19873 on tree, 3856.03 best solution, best possible 3185.6788 (8504.77 seconds)
Cbc0010I After 1076837 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (8505.48 seconds)
Cbc0010I After 1076922 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (8506.19 seconds)
Cbc0010I After 1077003 nodes, 19850 on tree, 3856.03 best solution, best possible 3185.6788 (8506.89 seconds)
Cbc0010I After 1077098 nodes, 19850 on tree, 3856.03 best solution, best possible 3185.6788 (8507.60 seconds)
Cbc0010I After 1077198 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (8508.30 seconds)
Cbc0010I After 1077304 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8509.01 seconds)
Cbc0010I After 1077396 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (8509.72 seconds)
Cbc0010I After 1077457 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (8510.43 seconds)
Cbc0010I After 1077517 nodes, 19838 on tree, 3856.03 best solution, best possible 3185.6788 (8511.14 seconds)
Cbc0010I After 1077572 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (8511.85 seconds)
Cbc0010I After 1077705 nodes, 19878 on tree, 3856.03 best solution, best possible 3185.6788 (8512.55 seconds)
Cbc0010I After 1077865 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (8513.26 seconds)
Cbc0010I After 1078022 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (8513.96 seconds)
Cbc0010I After 1078176 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (8514.67 seconds)
Cbc0010I After 1078322 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (8515.37 seconds)
Cbc0010I After 1078406 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8516.08 seconds)
Cbc0010I After 1078478 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8516.79 seconds)
Cbc0010I After 1078533 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8517.50 seconds)
Cbc0010I After 1078640 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (8518.21 seconds)
Cbc0010I After 1078766 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (8518.91 seconds)
Cbc0010I After 1078915 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (8519.61 seconds)
Cbc0010I After 1079074 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (8520.32 seconds)
Cbc0010I After 1079229 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8521.03 seconds)
Cbc0010I After 1079366 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (8521.73 seconds)
Cbc0010I After 1079479 nodes, 19840 on tree, 3856.03 best solution, best possible 3185.6788 (8522.44 seconds)
Cbc0010I After 1079595 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8523.14 seconds)
Cbc0010I After 1079692 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (8523.86 seconds)
Cbc0010I After 1079745 nodes, 19847 on tree, 3856.03 best solution, best possible 3185.6788 (8524.58 seconds)
Cbc0010I After 1079781 nodes, 19838 on tree, 3856.03 best solution, best possible 3185.6788 (8525.34 seconds)
Cbc0010I After 1079817 nodes, 19836 on tree, 3856.03 best solution, best possible 3185.6788 (8526.06 seconds)
Cbc0010I After 1079878 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8526.77 seconds)
Cbc0010I After 1079961 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8527.47 seconds)
Cbc0010I After 1080048 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8528.18 seconds)
Cbc0010I After 1080141 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (8528.90 seconds)
Cbc0010I After 1080220 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (8529.61 seconds)
Cbc0010I After 1080294 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (8530.34 seconds)
Cbc0010I After 1080376 nodes, 19833 on tree, 3856.03 best solution, best possible 3185.6788 (8531.04 seconds)
Cbc0010I After 1080448 nodes, 19844 on tree, 3856.03 best solution, best possible 3185.6788 (8531.75 seconds)
Cbc0010I After 1080521 nodes, 19836 on tree, 3856.03 best solution, best possible 3185.6788 (8532.50 seconds)
Cbc0010I After 1080560 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8533.21 seconds)
Cbc0010I After 1080643 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8533.92 seconds)
Cbc0010I After 1080726 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (8534.63 seconds)
Cbc0010I After 1080784 nodes, 19846 on tree, 3856.03 best solution, best possible 3185.6788 (8535.35 seconds)
Cbc0010I After 1080837 nodes, 19835 on tree, 3856.03 best solution, best possible 3185.6788 (8536.05 seconds)
Cbc0010I After 1080909 nodes, 19845 on tree, 3856.03 best solution, best possible 3185.6788 (8536.76 seconds)
Cbc0010I After 1080975 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8537.49 seconds)
Cbc0010I After 1081041 nodes, 19840 on tree, 3856.03 best solution, best possible 3185.6788 (8538.21 seconds)
Cbc0010I After 1081133 nodes, 19882 on tree, 3856.03 best solution, best possible 3185.6788 (8538.92 seconds)
Cbc0010I After 1081245 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (8539.62 seconds)
Cbc0010I After 1081349 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8540.35 seconds)
Cbc0010I After 1081445 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (8541.08 seconds)
Cbc0010I After 1081507 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8541.78 seconds)
Cbc0010I After 1081567 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (8542.49 seconds)
Cbc0010I After 1081647 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (8543.20 seconds)
Cbc0010I After 1081739 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (8543.91 seconds)
Cbc0010I After 1081839 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (8544.62 seconds)
Cbc0010I After 1081935 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8545.33 seconds)
Cbc0010I After 1082036 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (8546.04 seconds)
Cbc0010I After 1082144 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (8546.74 seconds)
Cbc0010I After 1082228 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (8547.45 seconds)
Cbc0010I After 1082325 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (8548.17 seconds)
Cbc0010I After 1082411 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8548.90 seconds)
Cbc0010I After 1082461 nodes, 19838 on tree, 3856.03 best solution, best possible 3185.6788 (8549.61 seconds)
Cbc0010I After 1082530 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (8550.32 seconds)
Cbc0010I After 1082607 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (8551.04 seconds)
Cbc0010I After 1082676 nodes, 19842 on tree, 3856.03 best solution, best possible 3185.6788 (8551.74 seconds)
Cbc0010I After 1082771 nodes, 19841 on tree, 3856.03 best solution, best possible 3185.6788 (8552.45 seconds)
Cbc0010I After 1082848 nodes, 19834 on tree, 3856.03 best solution, best possible 3185.6788 (8553.15 seconds)
Cbc0010I After 1082946 nodes, 19845 on tree, 3856.03 best solution, best possible 3185.6788 (8553.87 seconds)
Cbc0010I After 1083017 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (8554.57 seconds)
Cbc0010I After 1083096 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (8555.29 seconds)
Cbc0010I After 1083190 nodes, 19848 on tree, 3856.03 best solution, best possible 3185.6788 (8556.02 seconds)
Cbc0010I After 1083287 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (8556.72 seconds)
Cbc0010I After 1083418 nodes, 19873 on tree, 3856.03 best solution, best possible 3185.6788 (8557.43 seconds)
Cbc0010I After 1083551 nodes, 19842 on tree, 3856.03 best solution, best possible 3185.6788 (8558.13 seconds)
Cbc0010I After 1083693 nodes, 19837 on tree, 3856.03 best solution, best possible 3185.6788 (8558.84 seconds)
Cbc0010I After 1083809 nodes, 19838 on tree, 3856.03 best solution, best possible 3185.6788 (8559.55 seconds)
Cbc0010I After 1083924 nodes, 19840 on tree, 3856.03 best solution, best possible 3185.6788 (8560.25 seconds)
Cbc0010I After 1084042 nodes, 19880 on tree, 3856.03 best solution, best possible 3185.6788 (8560.96 seconds)
Cbc0010I After 1084186 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (8561.66 seconds)
Cbc0010I After 1084243 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (8562.37 seconds)
Cbc0010I After 1084299 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (8563.07 seconds)
