Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-3627168-kasai.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-3627168-kasai.txt -quit (default strategy 1)
At line 1 NAME          neos-3627168-kasai
At line 2 ROWS
At line 1659 COLUMNS
At line 6823 RHS
At line 7818 BOUNDS
At line 8284 ENDATA
Problem neos-3627168-kasai has 1655 rows, 1462 columns and 5158 elements
Coin0008I neos-3627168-kasai read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 945808 - 0.207023 seconds
Cgl0004I processed model has 1652 rows, 1400 columns (476 integer (476 of which binary)) and 4158 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.012%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 157 integers unsatisfied sum - 43.2401
Cbc0038I Pass   1: suminf.   15.24531 (83) obj. 968401 iterations 500
Cbc0038I Pass   2: suminf.   12.29192 (79) obj. 969092 iterations 39
Cbc0038I Pass   3: suminf.    3.31194 (23) obj. 981104 iterations 116
Cbc0038I Pass   4: suminf.    0.88000 (12) obj. 989076 iterations 40
Cbc0038I Solution found of 991856
Cbc0038I Relaxing continuous gives 991523
Cbc0038I Before mini branch and bound, 263 integers at bound fixed and 324 continuous
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 400 rows 385 columns
Cbc0038I Mini branch and bound improved solution from 991523 to 989622 (1.48 seconds)
Cbc0038I Round again with cutoff of 986094
Cbc0038I Pass   5: suminf.   15.24531 (83) obj. 968401 iterations 0
Cbc0038I Pass   6: suminf.   12.29192 (79) obj. 969092 iterations 58
Cbc0038I Pass   7: suminf.    5.84577 (57) obj. 972228 iterations 66
Cbc0038I Pass   8: suminf.    1.52491 (20) obj. 982154 iterations 72
Cbc0038I Pass   9: suminf.    0.19204 (3) obj. 986094 iterations 84
Cbc0038I Pass  10: suminf.    0.17982 (3) obj. 986094 iterations 3
Cbc0038I Pass  11: suminf.    0.92859 (3) obj. 986094 iterations 28
Cbc0038I Pass  12: suminf.    0.13131 (2) obj. 986094 iterations 22
Cbc0038I Pass  13: suminf.    5.04140 (27) obj. 986094 iterations 261
Cbc0038I Pass  14: suminf.    3.50183 (19) obj. 986094 iterations 76
Cbc0038I Pass  15: suminf.    1.76272 (8) obj. 986094 iterations 90
Cbc0038I Pass  16: suminf.    1.65129 (9) obj. 986094 iterations 26
Cbc0038I Pass  17: suminf.    2.10612 (11) obj. 986094 iterations 43
Cbc0038I Pass  18: suminf.    2.11091 (11) obj. 986094 iterations 10
Cbc0038I Pass  19: suminf.    1.71634 (11) obj. 986094 iterations 50
Cbc0038I Pass  20: suminf.    1.71634 (11) obj. 986094 iterations 2
Cbc0038I Pass  21: suminf.    2.63233 (11) obj. 986094 iterations 51
Cbc0038I Pass  22: suminf.    2.61324 (13) obj. 986094 iterations 8
Cbc0038I Pass  23: suminf.    3.26009 (16) obj. 986094 iterations 48
Cbc0038I Pass  24: suminf.    3.25567 (18) obj. 986094 iterations 5
Cbc0038I Pass  25: suminf.    1.56725 (6) obj. 986094 iterations 86
Cbc0038I Pass  26: suminf.    1.26167 (6) obj. 986094 iterations 77
Cbc0038I Pass  27: suminf.   12.96482 (61) obj. 986094 iterations 353
Cbc0038I Pass  28: suminf.    8.46968 (48) obj. 986094 iterations 125
Cbc0038I Pass  29: suminf.    6.11743 (31) obj. 986094 iterations 154
Cbc0038I Pass  30: suminf.    5.07514 (28) obj. 986094 iterations 32
Cbc0038I Pass  31: suminf.    5.08030 (24) obj. 986094 iterations 111
Cbc0038I Pass  32: suminf.    4.21003 (22) obj. 986094 iterations 50
Cbc0038I Pass  33: suminf.    4.07728 (19) obj. 986094 iterations 46
Cbc0038I Pass  34: suminf.    3.95199 (20) obj. 986094 iterations 14
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 164 integers at bound fixed and 201 continuous
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 900 rows 787 columns - 108 fixed gives 644, 593 - ok now
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 644 rows 592 columns
Cbc0038I Mini branch and bound did not improve solution (3.13 seconds)
Cbc0038I After 3.13 seconds - Feasibility pump exiting with objective of 989622 - took 2.83 seconds
Cbc0012I Integer solution of 989621.93 found by feasibility pump after 0 iterations and 0 nodes (3.16 seconds)
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 642 rows 550 columns
Cbc0031I 211 added rows had average density of 7.7772512
Cbc0013I At root node, 211 cuts changed objective from 954341.03 to 967481.12 in 43 passes
Cbc0014I Cut generator 0 (Probing) - 1147 row cuts average 2.4 elements, 0 column cuts (93 active)  in 0.093 seconds - new frequency is 1
Cbc0014I Cut generator 1 (Gomory) - 290 row cuts average 22.7 elements, 0 column cuts (0 active)  in 0.590 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 46 row cuts average 13.5 elements, 0 column cuts (0 active)  in 0.233 seconds - new frequency is 1
Cbc0014I Cut generator 3 (liftKnapsack) - 45 row cuts average 11.8 elements, 0 column cuts (0 active)  in 0.654 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 701 row cuts average 10.2 elements, 0 column cuts (0 active)  in 0.151 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 17 row cuts average 11.4 elements, 0 column cuts (0 active)  in 0.107 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 538 row cuts average 55.0 elements, 0 column cuts (0 active)  in 0.221 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 989621.93 best solution, best possible 967481.12 (10.19 seconds)
Cbc0010I After 473937 nodes, 37140 on tree, 988961.66 best solution, best possible 983041.36 (8546.65 seconds)
Cbc0010I After 473965 nodes, 37138 on tree, 988961.66 best solution, best possible 983041.36 (8547.38 seconds)
Cbc0010I After 473988 nodes, 37137 on tree, 988961.66 best solution, best possible 983041.36 (8548.09 seconds)
Cbc0010I After 474014 nodes, 37138 on tree, 988961.66 best solution, best possible 983041.36 (8548.80 seconds)
Cbc0010I After 474043 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8549.51 seconds)
Cbc0010I After 474077 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8550.24 seconds)
Cbc0010I After 474107 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8550.95 seconds)
Cbc0010I After 474139 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8551.65 seconds)
Cbc0010I After 474173 nodes, 37138 on tree, 988961.66 best solution, best possible 983041.36 (8552.37 seconds)
Cbc0010I After 474199 nodes, 37140 on tree, 988961.66 best solution, best possible 983041.36 (8553.07 seconds)
Cbc0010I After 474227 nodes, 37138 on tree, 988961.66 best solution, best possible 983041.36 (8553.79 seconds)
Cbc0010I After 474254 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8554.49 seconds)
Cbc0010I After 474277 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8555.21 seconds)
Cbc0010I After 474305 nodes, 37138 on tree, 988961.66 best solution, best possible 983041.36 (8555.93 seconds)
Cbc0010I After 474336 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8556.66 seconds)
Cbc0010I After 474370 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8557.41 seconds)
Cbc0010I After 474396 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8558.11 seconds)
Cbc0010I After 474426 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8558.84 seconds)
Cbc0010I After 474458 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8559.55 seconds)
Cbc0010I After 474499 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8560.26 seconds)
Cbc0010I After 474543 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8561.01 seconds)
Cbc0010I After 474577 nodes, 37139 on tree, 988961.66 best solution, best possible 983041.36 (8561.72 seconds)
Cbc0010I After 474616 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8562.44 seconds)
Cbc0010I After 474652 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8563.14 seconds)
Cbc0010I After 474689 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8563.87 seconds)
Cbc0010I After 474729 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8564.58 seconds)
Cbc0010I After 474769 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8565.37 seconds)
Cbc0010I After 474802 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8566.08 seconds)
Cbc0010I After 474838 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8566.84 seconds)
Cbc0010I After 474876 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8567.61 seconds)
Cbc0010I After 474914 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8568.34 seconds)
Cbc0010I After 474949 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8569.07 seconds)
Cbc0010I After 474988 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8569.79 seconds)
Cbc0010I After 475020 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8570.54 seconds)
Cbc0010I After 475056 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8571.26 seconds)
Cbc0010I After 475092 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8571.97 seconds)
Cbc0010I After 475130 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8572.70 seconds)
Cbc0010I After 475165 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8573.41 seconds)
Cbc0010I After 475205 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8574.13 seconds)
Cbc0010I After 475240 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8574.84 seconds)
Cbc0010I After 475277 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8575.55 seconds)
Cbc0010I After 475308 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8576.26 seconds)
Cbc0010I After 475343 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8576.98 seconds)
Cbc0010I After 475379 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8577.71 seconds)
Cbc0010I After 475411 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8578.41 seconds)
Cbc0010I After 475445 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8579.17 seconds)
Cbc0010I After 475483 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8579.87 seconds)
Cbc0010I After 475518 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8580.59 seconds)
Cbc0010I After 475552 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8581.34 seconds)
Cbc0010I After 475587 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8582.14 seconds)
Cbc0010I After 475618 nodes, 37127 on tree, 988961.66 best solution, best possible 983041.36 (8582.84 seconds)
Cbc0010I After 475650 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8583.55 seconds)
Cbc0010I After 475679 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8584.30 seconds)
Cbc0010I After 475716 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8585.02 seconds)
Cbc0010I After 475751 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8585.73 seconds)
Cbc0010I After 475784 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8586.44 seconds)
Cbc0010I After 475822 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8587.15 seconds)
Cbc0010I After 475853 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8587.85 seconds)
Cbc0010I After 475897 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8588.56 seconds)
Cbc0010I After 475941 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8589.28 seconds)
Cbc0010I After 475964 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8589.99 seconds)
Cbc0010I After 476000 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8590.72 seconds)
Cbc0010I After 476032 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8591.46 seconds)
Cbc0010I After 476060 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8592.18 seconds)
Cbc0010I After 476089 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8592.91 seconds)
Cbc0010I After 476114 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8593.64 seconds)
Cbc0010I After 476149 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8594.39 seconds)
Cbc0010I After 476176 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8595.10 seconds)
Cbc0010I After 476203 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8595.82 seconds)
Cbc0010I After 476237 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8596.53 seconds)
Cbc0010I After 476283 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8597.26 seconds)
Cbc0010I After 476324 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8597.98 seconds)
Cbc0010I After 476348 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8598.72 seconds)
Cbc0010I After 476392 nodes, 37138 on tree, 988961.66 best solution, best possible 983041.36 (8599.42 seconds)
Cbc0010I After 476423 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8600.13 seconds)
Cbc0010I After 476451 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8600.87 seconds)
Cbc0010I After 476481 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8601.62 seconds)
Cbc0010I After 476515 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8602.33 seconds)
Cbc0010I After 476547 nodes, 37137 on tree, 988961.66 best solution, best possible 983041.36 (8603.03 seconds)
Cbc0010I After 476589 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8603.74 seconds)
Cbc0010I After 476638 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8604.46 seconds)
Cbc0010I After 476683 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8605.18 seconds)
Cbc0010I After 476716 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8605.92 seconds)
Cbc0010I After 476755 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8606.64 seconds)
Cbc0010I After 476788 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8607.35 seconds)
Cbc0010I After 476821 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8608.08 seconds)
Cbc0010I After 476858 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8608.81 seconds)
Cbc0010I After 476892 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8609.52 seconds)
Cbc0010I After 476935 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8610.24 seconds)
Cbc0010I After 476979 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8610.97 seconds)
Cbc0010I After 477014 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8611.73 seconds)
Cbc0010I After 477056 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8612.45 seconds)
Cbc0010I After 477101 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8613.16 seconds)
Cbc0010I After 477146 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8613.88 seconds)
Cbc0010I After 477182 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8614.60 seconds)
Cbc0010I After 477219 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8615.30 seconds)
Cbc0010I After 477260 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8616.03 seconds)
Cbc0010I After 477300 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8616.74 seconds)
Cbc0010I After 477351 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8617.49 seconds)
Cbc0010I After 477396 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8618.20 seconds)
Cbc0010I After 477440 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8618.91 seconds)
Cbc0010I After 477489 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8619.65 seconds)
Cbc0010I After 477524 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8620.37 seconds)
Cbc0010I After 477561 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8621.08 seconds)
Cbc0010I After 477599 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8621.78 seconds)
Cbc0010I After 477638 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8622.49 seconds)
Cbc0010I After 477684 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8623.20 seconds)
Cbc0010I After 477726 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8623.92 seconds)
Cbc0010I After 477756 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8624.64 seconds)
Cbc0010I After 477786 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8625.36 seconds)
Cbc0010I After 477818 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8626.07 seconds)
Cbc0010I After 477848 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8626.80 seconds)
Cbc0010I After 477874 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8627.52 seconds)
Cbc0010I After 477901 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8628.23 seconds)
Cbc0010I After 477932 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8628.97 seconds)
Cbc0010I After 477959 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8629.69 seconds)
Cbc0010I After 477992 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8630.41 seconds)
Cbc0010I After 478022 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8631.13 seconds)
Cbc0010I After 478051 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8631.83 seconds)
Cbc0010I After 478079 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8632.63 seconds)
Cbc0010I After 478108 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8633.36 seconds)
Cbc0010I After 478140 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8634.12 seconds)
Cbc0010I After 478168 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8634.87 seconds)
Cbc0010I After 478213 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8635.60 seconds)
Cbc0010I After 478258 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8636.31 seconds)
Cbc0010I After 478310 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8637.02 seconds)
Cbc0010I After 478356 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8637.72 seconds)
Cbc0010I After 478396 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8638.44 seconds)
Cbc0010I After 478428 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8639.15 seconds)
Cbc0010I After 478462 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8639.85 seconds)
Cbc0010I After 478491 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8640.57 seconds)
Cbc0010I After 478524 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8641.28 seconds)
Cbc0010I After 478557 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8641.99 seconds)
Cbc0010I After 478586 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8642.70 seconds)
Cbc0010I After 478619 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8643.45 seconds)
Cbc0010I After 478654 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8644.15 seconds)
Cbc0010I After 478691 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8644.87 seconds)
Cbc0010I After 478718 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8645.58 seconds)
Cbc0010I After 478746 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8646.30 seconds)
Cbc0010I After 478774 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8647.01 seconds)
Cbc0010I After 478804 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8647.77 seconds)
Cbc0010I After 478840 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8648.49 seconds)
Cbc0010I After 478873 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8649.22 seconds)
Cbc0010I After 478904 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8649.95 seconds)
Cbc0010I After 478939 nodes, 37126 on tree, 988961.66 best solution, best possible 983041.36 (8650.66 seconds)
Cbc0010I After 478988 nodes, 37127 on tree, 988961.66 best solution, best possible 983041.36 (8651.36 seconds)
Cbc0010I After 479034 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8652.07 seconds)
Cbc0010I After 479069 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8652.78 seconds)
Cbc0010I After 479101 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8653.51 seconds)
Cbc0010I After 479133 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8654.22 seconds)
Cbc0010I After 479167 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8654.93 seconds)
Cbc0010I After 479201 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8655.65 seconds)
Cbc0010I After 479230 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8656.40 seconds)
Cbc0010I After 479263 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8657.10 seconds)
Cbc0010I After 479302 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8657.82 seconds)
Cbc0010I After 479334 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8658.55 seconds)
Cbc0010I After 479366 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8659.28 seconds)
Cbc0010I After 479395 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8659.98 seconds)
Cbc0010I After 479424 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8660.70 seconds)
Cbc0010I After 479454 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8661.40 seconds)
Cbc0010I After 479494 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8662.13 seconds)
Cbc0010I After 479527 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8662.83 seconds)
Cbc0010I After 479562 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8663.54 seconds)
Cbc0010I After 479605 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8664.26 seconds)
Cbc0010I After 479660 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8664.98 seconds)
Cbc0010I After 479699 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8665.69 seconds)
Cbc0010I After 479738 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8666.43 seconds)
Cbc0010I After 479767 nodes, 37127 on tree, 988961.66 best solution, best possible 983041.36 (8667.16 seconds)
Cbc0010I After 479802 nodes, 37127 on tree, 988961.66 best solution, best possible 983041.36 (8667.88 seconds)
Cbc0010I After 479841 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8668.61 seconds)
Cbc0010I After 479869 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8669.33 seconds)
Cbc0010I After 479902 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8670.06 seconds)
Cbc0010I After 479936 nodes, 37135 on tree, 988961.66 best solution, best possible 983041.36 (8670.80 seconds)
Cbc0010I After 479974 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8671.51 seconds)
Cbc0010I After 480001 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8672.26 seconds)
Cbc0010I After 480032 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8672.98 seconds)
Cbc0010I After 480068 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8673.68 seconds)
Cbc0010I After 480100 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8674.39 seconds)
Cbc0010I After 480142 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8675.10 seconds)
Cbc0010I After 480186 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8675.84 seconds)
Cbc0010I After 480224 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8676.55 seconds)
Cbc0010I After 480266 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8677.27 seconds)
Cbc0010I After 480311 nodes, 37132 on tree, 988961.66 best solution, best possible 983041.36 (8677.97 seconds)
Cbc0010I After 480343 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8678.71 seconds)
Cbc0010I After 480380 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8679.42 seconds)
Cbc0010I After 480411 nodes, 37130 on tree, 988961.66 best solution, best possible 983041.36 (8680.15 seconds)
Cbc0010I After 480448 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8680.87 seconds)
Cbc0010I After 480490 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8681.57 seconds)
Cbc0010I After 480529 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8682.28 seconds)
Cbc0010I After 480554 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8683.00 seconds)
Cbc0010I After 480583 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8683.71 seconds)
Cbc0010I After 480614 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8684.42 seconds)
Cbc0010I After 480636 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8685.13 seconds)
Cbc0010I After 480667 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8685.84 seconds)
Cbc0010I After 480699 nodes, 37127 on tree, 988961.66 best solution, best possible 983041.36 (8686.56 seconds)
Cbc0010I After 480734 nodes, 37126 on tree, 988961.66 best solution, best possible 983041.36 (8687.26 seconds)
Cbc0010I After 480770 nodes, 37128 on tree, 988961.66 best solution, best possible 983041.36 (8688.01 seconds)
Cbc0010I After 480811 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8688.77 seconds)
Cbc0010I After 480845 nodes, 37136 on tree, 988961.66 best solution, best possible 983041.36 (8689.48 seconds)
Cbc0010I After 480884 nodes, 37131 on tree, 988961.66 best solution, best possible 983041.36 (8690.21 seconds)
Cbc0010I After 480915 nodes, 37133 on tree, 988961.66 best solution, best possible 983041.36 (8690.92 seconds)
Cbc0010I After 480940 nodes, 37129 on tree, 988961.66 best solution, best possible 983041.36 (8691.68 seconds)
Cbc0010I After 480975 nodes, 37134 on tree, 988961.66 best solution, best possible 983041.36 (8692.42 seconds)
